target,label,koi_name,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,koi_period,koi_depth,koi_snr
KIC 11100170,CANDIDATE,K05869.01,0,0,0,0,114.406187,1306,11.4
KIC 11129145,CANDIDATE,K05870.01,0,0,0,0,132.114,216.8,5.7
KIC 11145391,CANDIDATE,K05871.01,0,0,0,0,623.2344,602.8,15.8
KIC 11145637,CANDIDATE,K05872.01,0,0,0,0,46.16051579,,
KIC 11147785,CANDIDATE,K05873.01,0,0,0,0,217.170081,937,9.5
KIC 11152511,CANDIDATE,K05874.01,0,0,0,0,287.33114,406.7,19.7
KIC 11176166,CONFIRMED,K05875.01,0,0,0,0,9.8788502,454.7,13.4
KIC 11182213,CANDIDATE,K05876.01,0,0,0,0,189.456089,453,5.4
KIC 11183752,CANDIDATE,K05877.01,0,0,0,0,230.358183,1023,6.2
KIC 11191364,CANDIDATE,K05878.01,0,0,0,0,211.54114,751,5.3
KIC 11198419,CANDIDATE,K05879.01,0,0,0,0,88.523517,828,7.7
KIC 11199233,FALSE POSITIVE,K05880.01,1,0,1,0,386.22400908,,
KIC 11251991,CANDIDATE,K05881.01,0,0,0,0,134.35872,75.2,16.5
KIC 11298442,CANDIDATE,K05882.01,0,0,0,0,55.01469183,,
KIC 11305417,CANDIDATE,K05883.01,0,0,0,0,198.781156,138.3,10.3
KIC 11338918,FALSE POSITIVE,K05884.01,0,0,0,0,588.63759,322.1,7.4
KIC 11340218,CANDIDATE,K05885.01,0,0,0,0,111.149082,394.2,5.9
KIC 11341266,CANDIDATE,K05886.01,0,0,0,0,284.87177,106.7,10.1
KIC 11341314,FALSE POSITIVE,K05887.01,0,0,0,1,9.8338474,57.6,23.8
KIC 11348610,CANDIDATE,K05888.01,0,0,0,0,190.860818,512,6.2
KIC 11351454,CANDIDATE,K05889.01,0,0,0,0,374.41813,430.2,8.9
KIC 11355925,CANDIDATE,K05890.01,0,0,0,0,263.30198,377.6,5.6
KIC 11391512,CANDIDATE,K05891.01,0,0,0,0,370.31761,1885,15.1
KIC 11393248,CANDIDATE,K05892.01,0,0,0,0,37.959659,287.9,6.9
KIC 11393633,CANDIDATE,K05893.01,0,0,0,0,405.6296,304.3,5.8
KIC 11401845,FALSE POSITIVE,K05894.01,0,1,0,0,1.080695116,312773,198.8
KIC 11407847,CANDIDATE,K05895.01,0,0,0,0,11.8307724,136,12.4
KIC 11414368,CANDIDATE,K05896.01,0,0,0,0,434.28175,663.1,12.8
KIC 8355178,CANDIDATE,K06178.02,0,0,0,0,33.814176,222.6,8.1
KIC 8374077,CANDIDATE,K06179.01,0,0,0,0,16.2957847,409.8,14.2
KIC 8494783,CANDIDATE,K06180.01,0,0,0,0,28.201998,,
KIC 8517303,FALSE POSITIVE,K06181.01,0,1,0,0,24.0733775,1325.7,76.9
KIC 8590149,CANDIDATE,K06182.01,0,0,0,0,19.2405821,207.4,9.0
KIC 2309587,FALSE POSITIVE,K05982.01,0,1,0,0,1.838514245,118965,470.0
KIC 2445134,FALSE POSITIVE,K05983.01,0,1,0,0,8.412008943,136113,5696.2
KIC 3241344,FALSE POSITIVE,K05984.01,0,1,0,0,3.912679136,291510,1229.9
KIC 3347485,FALSE POSITIVE,K05985.01,0,1,0,0,7.544804312,6501.7,587.2
KIC 2019477,CANDIDATE,K06093.02,0,0,0,0,27.2497521,102,14.6
KIC 2161623,FALSE POSITIVE,K06094.01,0,1,0,0,2.283466438,864260,1103.1
KIC 2707097,FALSE POSITIVE,K06095.01,0,1,0,0,0.692807507,25338.3,260.9
KIC 2719873,FALSE POSITIVE,K06096.01,0,1,0,0,17.279290765,164308,2841.5
KIC 2852810,CANDIDATE,K06097.01,0,0,0,0,93.05654364,,
KIC 8590780,FALSE POSITIVE,K06183.01,0,1,0,0,4.326946311,409031,4247.8
KIC 8613338,FALSE POSITIVE,K06184.01,1,0,0,0,527.29093,200.8,16.0
KIC 8646141,FALSE POSITIVE,K06185.01,1,0,0,0,168.858303,119.1,9.7
KIC 8653134,CONFIRMED,K06186.01,0,0,0,0,5.34264143,691.3,19.9
KIC 8702921,FALSE POSITIVE,K06187.01,0,1,0,0,19.38444245,3372,685.3
KIC 8822421,CANDIDATE,K06188.01,0,0,0,0,1.645319649,1082,11.8
KIC 8957954,FALSE POSITIVE,K06189.01,0,1,0,0,2.179924994,253149,4541.1
KIC 8984706,FALSE POSITIVE,K06190.01,0,1,0,0,10.135401047,256062,4311.3
KIC 3530668,FALSE POSITIVE,K05986.01,0,1,0,0,1.946198513,130722,902.8
KIC 3532985,CANDIDATE,K05987.01,0,0,0,0,5.288547653,2185.3,218.9
KIC 3831911,FALSE POSITIVE,K05988.01,0,1,1,0,30.4838006,18441,9.4
KIC 3852258,FALSE POSITIVE,K05989.01,0,1,1,0,5.7584367,736.6,26.8
KIC 3858919,FALSE POSITIVE,K05990.01,1,0,1,1,25.9522913,557.8,14.0
KIC 3869326,FALSE POSITIVE,K05991.01,0,1,0,0,8.58599537,818,36.9
KIC 3971315,FALSE POSITIVE,K05992.01,0,1,1,0,9.892240848,5283.2,314.0
KIC 2997455,FALSE POSITIVE,K06098.01,0,1,1,0,1.129848432,4658.5,490.6
KIC 3003991,FALSE POSITIVE,K06099.01,0,1,0,0,7.244778994,99147.1,1761.4
KIC 3229028,FALSE POSITIVE,K06100.01,0,1,0,1,0.730964241,44,28.7
KIC 3230787,FALSE POSITIVE,K06101.01,0,1,0,0,17.734020239,186680,2905.9
KIC 9093086,CANDIDATE,K06191.01,0,0,0,0,9.7043379,129,8.6
KIC 7954278,CANDIDATE,K07859.01,0,0,0,0,0.306702491,138.8,21.9
KIC 9101400,FALSE POSITIVE,K06192.01,0,1,1,0,0.829019343,278264,631.1
KIC 9119652,FALSE POSITIVE,K06193.01,0,1,0,0,1.1080999,380934,155.4
KIC 9145861,FALSE POSITIVE,K06194.02,1,0,0,0,215.778765,377.6,5.8
KIC 9153823,CANDIDATE,K06195.01,0,0,0,0,1.444486083,980.7,12.0
KIC 4037428,FALSE POSITIVE,K05993.01,0,1,0,0,4.264729569,22672,201.6
KIC 4049124,FALSE POSITIVE,K05994.01,0,1,0,0,4.804469712,132624,1177.8
KIC 4275328,FALSE POSITIVE,K05995.01,0,1,1,0,6.150529292,2417.1,301.4
KIC 4753561,FALSE POSITIVE,K05996.01,0,1,1,0,4.944927575,1028.7,62.5
KIC 4912991,FALSE POSITIVE,K05997.01,0,1,0,0,4.442517008,25341.5,396.2
KIC 5036966,FALSE POSITIVE,K05998.01,0,1,0,0,62.7356439,243702,1115.3
KIC 5254230,FALSE POSITIVE,K05999.01,0,1,1,0,7.035518449,2139,91.5
KIC 3545840,CANDIDATE,K06102.01,0,0,0,0,54.2916336,97.8,7.9
KIC 3634051,CONFIRMED,K06103.01,0,0,0,0,453.54212,861,48.8
KIC 7967517,FALSE POSITIVE,K07860.01,0,0,1,0,0.579516759,27,9.8
KIC 3761319,FALSE POSITIVE,K06104.01,1,0,0,0,16.2480865,438.7,21.1
KIC 3762553,FALSE POSITIVE,K06105.01,1,0,0,0,289.788624,473.9,6.6
KIC 3965879,FALSE POSITIVE,K06106.01,1,0,0,0,55.00402906,,
KIC 4035675,FALSE POSITIVE,K06107.01,0,1,0,0,2.873657901,43895,65.6
KIC 9282687,FALSE POSITIVE,K06196.01,0,1,0,0,1.680425996,277249,440.1
KIC 9289960,FALSE POSITIVE,K06197.01,1,0,0,0,0.53345831,,
KIC 9291629,FALSE POSITIVE,K06198.01,1,0,0,0,20.686460198,136154,1656.7
KIC 9304842,FALSE POSITIVE,K06199.01,1,0,0,0,131.68018,2067,9.2
KIC 9304923,FALSE POSITIVE,K06200.01,1,0,0,0,200.762693,1920,5.5
KIC 9343862,FALSE POSITIVE,K06201.01,0,1,0,0,1.123258617,377575,779.2
KIC 9389245,CANDIDATE,K06202.01,0,0,0,0,47.25643291,,
KIC 8110757,CANDIDATE,K07865.01,0,1,0,0,0.518060209,2258.4,140.6
KIC 5385139,FALSE POSITIVE,K06000.01,1,0,1,0,12.4297161,192.7,13.3
KIC 5385150,FALSE POSITIVE,K06001.01,1,0,1,1,12.4288476,165.4,15.2
KIC 5385269,FALSE POSITIVE,K06002.01,1,0,1,1,12.4258252,130.2,30.0
KIC 8210370,FALSE POSITIVE,K07872.01,0,1,0,0,153.725848,5257.7,302.3
KIC 5385509,FALSE POSITIVE,K06003.01,1,0,1,1,12.4257907,340.1,28.2
KIC 5385566,FALSE POSITIVE,K06004.01,1,0,1,1,12.4253356,374.4,35.4
KIC 5385773,FALSE POSITIVE,K06005.01,1,0,1,1,12.4254201,144.5,24.9
KIC 5386163,FALSE POSITIVE,K06006.01,1,0,1,1,12.424995,51.5,21.4
KIC 5470960,FALSE POSITIVE,K06007.01,1,0,1,1,12.4227918,202.6,15.5
KIC 4139254,CANDIDATE,K06108.01,0,0,0,0,485.92297,122.9,5.5
KIC 4144236,FALSE POSITIVE,K06109.01,0,1,0,0,22.913446297,251835,6512.7
KIC 4150701,FALSE POSITIVE,K06110.01,0,1,1,1,8.65315602,417.5,13.6
KIC 4255944,CANDIDATE,K06111.01,0,0,0,0,228.65412,179.1,6.6
KIC 4285087,FALSE POSITIVE,K06112.01,0,1,0,0,2.243015737,277946,5552.2
KIC 4346875,FALSE POSITIVE,K06113.01,0,1,0,0,4.694218481,175471,739.8
KIC 9394605,FALSE POSITIVE,K06203.01,0,1,0,1,0.87683182,,
KIC 9471755,FALSE POSITIVE,K06204.01,0,1,1,0,0.953734449,1240.4,120.5
KIC 9479460,FALSE POSITIVE,K06205.01,0,1,0,0,2.073873563,603811,637.1
KIC 9549472,FALSE POSITIVE,K06206.01,0,1,0,0,15.713787218,60384.4,3602.0
KIC 9576197,FALSE POSITIVE,K06207.01,0,1,0,0,7.964440392,68454,693.8
KIC 8110758,FALSE POSITIVE,K07866.01,0,1,1,0,0.518071538,2195.5,152.1
KIC 9579860,FALSE POSITIVE,K06208.01,0,0,1,0,2.151214629,332.6,28.5
KIC 9655711,CANDIDATE,K06209.01,0,0,0,0,12.7143635,524.8,9.9
KIC 8222395,CANDIDATE,K07873.01,0,0,0,0,1.93188768,37.8,8.8
KIC 5471068,FALSE POSITIVE,K06008.01,1,0,1,1,12.426469,180.5,24.2
KIC 5471192,FALSE POSITIVE,K06009.01,1,0,1,1,12.4262889,94.2,20.5
KIC 5471217,FALSE POSITIVE,K06010.01,1,0,1,1,12.424747,139,30.7
KIC 5471769,FALSE POSITIVE,K06011.01,1,0,1,1,12.4255705,139.4,21.1
KIC 5471770,FALSE POSITIVE,K06012.01,1,0,1,1,12.426173,115.1,36.9
KIC 5556804,FALSE POSITIVE,K06013.01,1,0,1,1,12.4244306,214.1,15.5
KIC 5597970,FALSE POSITIVE,K06014.01,0,1,0,0,6.71738328,164979,1208.2
KIC 4459068,FALSE POSITIVE,K06114.01,0,1,0,0,24.955998503,4856.1,555.6
KIC 8107150,CANDIDATE,K07863.01,0,0,0,0,5.2449156,35.5,11.7
KIC 4464394,CANDIDATE,K06115.01,0,0,0,0,168.66934782,,
KIC 4547480,FALSE POSITIVE,K06116.01,0,1,0,0,4.426942241,2896.6,68.9
KIC 4739229,CANDIDATE,K06118.01,0,0,0,0,571.280892,460.7,37.8
KIC 4740676,FALSE POSITIVE,K06119.01,0,1,0,0,3.454241684,88194.9,6581.3
KIC 4742420,CANDIDATE,K06120.01,0,0,0,0,90.097375,282.6,11.5
KIC 9727765,CANDIDATE,K06210.01,0,0,0,0,51.85656556,,
KIC 9767392,FALSE POSITIVE,K06211.01,0,1,0,0,1.457256942,364905,2443.8
KIC 9774400,FALSE POSITIVE,K06212.01,0,1,0,0,10.818248422,13695.9,581.0
KIC 9839081,FALSE POSITIVE,K06213.01,1,0,0,0,2.559236603,11273,45.7
KIC 9974142,FALSE POSITIVE,K06214.01,1,0,0,0,281.35877,278.5,6.2
KIC 10163066,FALSE POSITIVE,K06215.01,1,0,0,0,462.12345,699,6.9
KIC 9008103,FALSE POSITIVE,K03283.01,1,0,0,0,195.7093855,,
KIC 5643492,FALSE POSITIVE,K06015.01,0,1,1,0,41.86539723,4309.3,103.4
KIC 5795648,FALSE POSITIVE,K06016.01,0,1,0,0,4.553370029,23692.1,570.6
KIC 5961350,FALSE POSITIVE,K06017.01,0,1,0,0,5.262652179,22650.6,2246.9
KIC 5979863,FALSE POSITIVE,K06018.01,0,1,0,0,16.621853404,55296.7,1872.6
KIC 6117415,FALSE POSITIVE,K06019.01,0,1,0,0,19.741616041,88821.5,2153.0
KIC 6128027,FALSE POSITIVE,K06020.01,0,1,0,0,5.455766383,104538,536.8
KIC 6146418,FALSE POSITIVE,K06021.01,0,1,1,0,22.44620704,1626.8,138.8
KIC 4826439,FALSE POSITIVE,K06121.01,0,1,0,0,1.237147407,435364,5557.4
KIC 4933476,FALSE POSITIVE,K06122.01,0,1,1,0,1.28619671,137.2,5.9
KIC 4990977,FALSE POSITIVE,K06123.01,0,1,0,0,2.649026189,52172,190.1
KIC 5034333,FALSE POSITIVE,K06124.01,0,1,0,0,6.932281325,6405.9,325.8
KIC 5039441,FALSE POSITIVE,K06125.01,0,1,0,0,2.151384476,263861,2657.6
KIC 8231299,FALSE POSITIVE,K07874.01,0,1,0,0,0.562273947,67,52.4
KIC 5121173,FALSE POSITIVE,K06126.01,1,0,0,0,17.4352218,603.3,121.8
KIC 5306984,CANDIDATE,K06127.01,0,0,0,0,114.27173902,,
KIC 10198662,CANDIDATE,K06216.01,0,0,0,0,26.40805532,,
KIC 10200627,CANDIDATE,K06217.01,0,0,0,0,7.7016694,155.7,17.8
KIC 10219361,FALSE POSITIVE,K06218.01,1,0,0,0,117.634213,253.1,8.7
KIC 10228942,FALSE POSITIVE,K06219.01,0,1,0,0,21.025447023,115743,4881.9
KIC 10341878,FALSE POSITIVE,K06220.01,0,0,0,1,0.933753371,47.3,19.8
KIC 10357831,FALSE POSITIVE,K06221.01,0,1,0,0,1.72153588,39929,29.3
KIC 6150977,FALSE POSITIVE,K06022.01,0,1,1,0,2.765621941,8342.2,173.2
KIC 6182019,FALSE POSITIVE,K06023.01,0,1,0,0,3.664964374,90827,437.8
KIC 6191945,FALSE POSITIVE,K06024.01,0,1,0,0,6.8072842,14578,32.9
KIC 6209347,FALSE POSITIVE,K06025.01,0,1,0,0,2.136577151,79078,124.3
KIC 6268722,FALSE POSITIVE,K06026.01,0,1,0,0,2.638432816,48488,529.4
KIC 6301030,FALSE POSITIVE,K06027.01,1,0,0,0,11.991000357,375940,802.9
KIC 6606934,FALSE POSITIVE,K06028.01,0,1,0,0,37.80694072,106334,1571.8
KIC 8242769,CANDIDATE,K07875.01,0,0,0,0,21.9711574,178.1,7.8
KIC 5385548,FALSE POSITIVE,K06128.01,1,0,1,1,12.42555055,409,123.7
KIC 5385778,FALSE POSITIVE,K06129.01,1,0,1,1,12.42592247,8707.6,190.8
KIC 5428657,CANDIDATE,K06130.01,0,0,0,0,1.54287434,401.4,20.7
KIC 5471617,FALSE POSITIVE,K06131.01,0,1,0,1,12.4237327,30.1,20.1
KIC 5629353,CONFIRMED,K06132.02,0,0,0,0,7.5844241,1005,23.8
KIC 10363233,FALSE POSITIVE,K06222.01,1,0,1,0,210.899577,3345,7.8
KIC 10385682,FALSE POSITIVE,K06223.01,0,1,0,0,3.103730697,369228,5143.6
KIC 10414727,FALSE POSITIVE,K06224.02,1,0,0,0,253.40538,240.8,5.0
KIC 10483644,FALSE POSITIVE,K06225.01,0,1,0,0,5.110771787,50681,394.0
KIC 10601549,FALSE POSITIVE,K06226.01,1,0,0,0,1.463773705,64776,119.7
KIC 10614158,FALSE POSITIVE,K06227.01,1,0,0,0,4.46255312,22720,140.9
KIC 6614926,FALSE POSITIVE,K06029.01,0,1,0,0,3.026764871,66719.9,1561.2
KIC 6628237,FALSE POSITIVE,K06030.01,0,1,0,0,3.840130917,60401,275.6
KIC 6694186,FALSE POSITIVE,K06031.01,0,1,0,0,5.554227226,142313,1517.7
KIC 6934587,FALSE POSITIVE,K06032.01,0,1,0,0,1.570919281,65124,316.9
KIC 7219906,FALSE POSITIVE,K06033.01,0,1,1,0,35.08976902,5754.6,170.8
KIC 7257373,FALSE POSITIVE,K06034.01,0,1,0,0,5.233450136,430422,3921.8
KIC 7295570,FALSE POSITIVE,K06035.01,0,1,0,0,3.6037011,16112,33.4
KIC 7362852,FALSE POSITIVE,K06036.01,0,1,0,0,3.518356021,316750,3217.6
KIC 5641294,FALSE POSITIVE,K06133.01,0,1,0,0,2.6160943,29.3,5.6
KIC 5738698,FALSE POSITIVE,K06134.01,0,1,0,0,2.404386969,313168,8577.4
KIC 5768927,FALSE POSITIVE,K06135.01,0,1,0,0,4.390513938,46829,290.7
KIC 5814635,FALSE POSITIVE,K06136.01,1,0,0,0,3.86963822,,
KIC 5816144,FALSE POSITIVE,K06137.02,0,0,1,0,7.384681,142.8,10.6
KIC 10717220,CONFIRMED,K06228.01,0,0,0,0,21.0907909,417.6,19.7
KIC 10728219,FALSE POSITIVE,K06229.01,0,1,0,0,3.371796653,366901,560.2
KIC 10735988,FALSE POSITIVE,K06230.01,0,1,0,0,1.927177921,136135,204.7
KIC 8112324,FALSE POSITIVE,K07867.01,0,1,0,0,0.575925434,137404,354.4
KIC 10971944,FALSE POSITIVE,K06231.01,1,0,0,0,496.17566,293,11.3
KIC 10973583,FALSE POSITIVE,K06232.01,0,1,0,0,6.256352128,3289.3,120.4
KIC 10989274,CONFIRMED,K06233.01,0,0,0,0,16.17803,449,6.0
KIC 11099351,FALSE POSITIVE,K06234.01,0,1,0,0,2.37795507,4391.1,257.5
KIC 11147460,FALSE POSITIVE,K06235.01,0,1,0,0,2.053866175,5021.3,380.5
KIC 8042747,FALSE POSITIVE,K07861.01,1,0,0,0,469.52303,355.7,10.5
KIC 7373877,FALSE POSITIVE,K06037.01,0,1,1,0,32.669962587,365.4,6.2
KIC 7436177,FALSE POSITIVE,K06038.01,0,1,0,0,19.93364711,174830,1863.4
KIC 7537945,FALSE POSITIVE,K06039.01,0,1,1,0,1.071911311,9817.8,397.6
KIC 7624297,FALSE POSITIVE,K06040.01,0,1,0,0,18.019651402,176998,3373.3
KIC 8109692,FALSE POSITIVE,K07864.01,1,0,1,0,117.934158,187.5,12.9
KIC 7695093,FALSE POSITIVE,K06041.01,0,1,0,0,4.032762189,119350,1520.0
KIC 7749318,FALSE POSITIVE,K06042.01,0,1,0,0,2.371589507,235104,386.0
KIC 7777397,FALSE POSITIVE,K06043.01,0,1,1,1,5.09112124,115.1,11.4
KIC 5817566,FALSE POSITIVE,K06138.01,0,1,0,0,4.206070484,119812,508.0
KIC 5952403,FALSE POSITIVE,K06139.01,0,1,0,1,0.905677864,3670.4,107.4
KIC 6032730,CANDIDATE,K06141.01,0,0,0,0,96.509214,1528,3.8
KIC 6116172,CANDIDATE,K06142.01,0,0,0,0,69.64679311,,
KIC 6182093,FALSE POSITIVE,K06143.01,1,0,0,0,297.113395,275.4,10.1
KIC 11252617,FALSE POSITIVE,K06236.01,0,1,0,0,4.478116695,117981,3665.4
KIC 8245108,FALSE POSITIVE,K07876.01,1,0,1,1,0.579108481,68.4,9.3
KIC 11296437,FALSE POSITIVE,K06237.01,1,0,0,0,528.50344,133.8,11.7
KIC 11341164,CANDIDATE,K06238.01,0,0,0,0,197.05431574,,
KIC 11462969,CANDIDATE,K06239.01,0,0,0,0,406.496216,380.2,6.9
KIC 7830321,FALSE POSITIVE,K06044.01,0,1,0,0,2.027383251,3856.2,126.1
KIC 7841986,FALSE POSITIVE,K06045.01,1,0,1,0,10.73370737,6155.3,239.5
KIC 7877820,FALSE POSITIVE,K06046.01,1,0,1,1,9.449438672,12867.3,231.4
KIC 7914906,FALSE POSITIVE,K06047.01,0,1,0,0,8.752913958,41770,326.1
KIC 8023317,FALSE POSITIVE,K06049.01,0,1,0,0,16.579028045,37979.8,813.6
KIC 8126531,FALSE POSITIVE,K07868.01,1,0,0,0,513.42784,523.2,11.5
KIC 8121067,FALSE POSITIVE,K06050.01,0,1,1,0,2.064900876,10939.4,364.0
KIC 6197038,FALSE POSITIVE,K06144.01,0,1,0,0,9.751720174,332900,1767.3
KIC 6221385,CONFIRMED,K06145.01,0,0,0,0,19.672324,649.9,20.6
KIC 6362386,FALSE POSITIVE,K06146.01,0,1,0,0,4.592401261,87426.1,5784.8
KIC 8260269,FALSE POSITIVE,K07877.01,0,0,1,0,6.70995253,86,9.8
KIC 6449358,FALSE POSITIVE,K06147.01,0,1,0,0,5.776794344,121544,8022.8
KIC 6593968,FALSE POSITIVE,K06148.01,1,0,0,0,23.19923256,,
KIC 6674908,FALSE POSITIVE,K06149.01,0,0,1,0,0.503199724,275.6,10.1
KIC 11516930,FALSE POSITIVE,K06240.01,0,1,1,0,4.768540307,347.6,4.0
KIC 11558882,FALSE POSITIVE,K06241.01,0,1,0,0,73.91858615,184074,933.5
KIC 11656928,CANDIDATE,K06242.01,0,0,0,0,212.43503674,,
KIC 8042835,FALSE POSITIVE,K07862.01,1,0,0,0,2.38793696,114.3,41.7
KIC 11673686,FALSE POSITIVE,K06243.01,0,1,0,0,4.618767943,32609.2,674.9
KIC 8153568,FALSE POSITIVE,K06051.01,0,1,0,0,3.60727417,841897,710.9
KIC 8167938,FALSE POSITIVE,K06052.01,1,0,0,0,2.565717939,1941.7,45.8
KIC 8167978,FALSE POSITIVE,K06053.01,0,1,0,0,22.05274533,13857.7,343.5
KIC 8168581,FALSE POSITIVE,K06054.01,0,1,0,0,2.881338104,2533.7,111.3
KIC 8230809,FALSE POSITIVE,K06055.01,0,1,0,0,4.078355243,36133,310.0
KIC 8364115,FALSE POSITIVE,K06056.01,0,1,1,1,7.73590441,465.3,59.5
KIC 8458207,FALSE POSITIVE,K06057.01,0,1,0,0,3.530164642,69923,731.2
KIC 6946681,CANDIDATE,K06150.01,0,0,0,0,48.9528113,,
KIC 6946708,CANDIDATE,K06151.01,0,0,0,0,431.78556,332.6,9.4
KIC 6967278,FALSE POSITIVE,K06152.01,0,1,0,0,395.07333,645.1,16.4
KIC 7108433,FALSE POSITIVE,K06153.01,0,1,0,0,1.51918335,499989,899.3
KIC 7119080,FALSE POSITIVE,K06154.01,1,0,0,0,13.59940118,,
KIC 7129465,FALSE POSITIVE,K06155.01,0,1,0,0,2.745910734,286812,1550.9
KIC 7174617,FALSE POSITIVE,K06156.01,0,1,0,0,1.608363345,96134,312.3
KIC 11724210,FALSE POSITIVE,K06244.01,0,1,0,0,5.746017234,29236.3,393.9
KIC 11856178,CANDIDATE,K06246.01,0,0,0,0,9.13315062,231.2,23.0
KIC 11867071,FALSE POSITIVE,K06247.01,0,1,0,0,3.963787093,25015.2,584.8
KIC 11975363,FALSE POSITIVE,K06248.01,0,1,0,0,1.759208679,362327,1967.2
KIC 12207117,FALSE POSITIVE,K06249.01,1,0,0,0,1.6031794,,
KIC 8580438,FALSE POSITIVE,K06058.01,0,1,0,0,6.496031958,108889,1797.6
KIC 8581232,FALSE POSITIVE,K06059.01,0,1,1,0,4.012537983,19796,166.0
KIC 8655458,FALSE POSITIVE,K06060.01,0,1,1,0,1.594162001,9876.3,415.0
KIC 8695779,FALSE POSITIVE,K06061.01,0,1,0,0,10.238939876,3153.1,427.6
KIC 8953059,FALSE POSITIVE,K06062.01,0,1,0,0,5.499941387,40110.4,506.4
KIC 9048145,FALSE POSITIVE,K06063.01,0,1,0,0,8.667826242,43491,4638.1
KIC 9214712,FALSE POSITIVE,K06064.01,0,1,0,0,265.2996227,100158,616.3
KIC 9214715,FALSE POSITIVE,K06065.01,0,1,0,1,265.2999623,31778,154.7
KIC 7190639,FALSE POSITIVE,K06157.01,1,0,0,0,98.1020983,184.4,6.9
KIC 7198881,FALSE POSITIVE,K06158.01,1,0,0,0,182.467019,1020,12.5
KIC 7422883,FALSE POSITIVE,K06159.01,0,1,0,0,11.41437505,45966,34.2
KIC 7464205,FALSE POSITIVE,K06160.01,1,0,0,0,151.31847,105.4,6.0
KIC 7622059,FALSE POSITIVE,K06161.01,0,1,0,0,10.4032399,1056.2,272.8
KIC 12367464,FALSE POSITIVE,K06250.01,0,1,0,0,1.853209359,12319.1,238.9
KIC 12470041,FALSE POSITIVE,K06251.01,0,1,0,0,14.66769462,29862,86.5
KIC 8179286,FALSE POSITIVE,K07869.01,0,1,1,0,11.4132144,76.4,10.4
KIC 9221398,FALSE POSITIVE,K06066.01,0,1,0,0,13.787520532,12978.3,2126.1
KIC 9411317,FALSE POSITIVE,K06067.01,0,1,0,0,8.2904597,173007,297.2
KIC 9418619,CANDIDATE,K06068.01,0,0,0,0,6.150251376,2128.7,471.0
KIC 9532123,FALSE POSITIVE,K06069.01,1,0,0,0,8.214204254,74177,613.1
KIC 9549471,FALSE POSITIVE,K06070.01,0,1,1,1,15.71377375,9482,98.1
KIC 9649222,FALSE POSITIVE,K06071.01,0,1,0,0,5.918619554,94124,1117.0
KIC 9664215,FALSE POSITIVE,K06072.01,0,1,0,0,3.319523463,38832,249.4
KIC 7750740,FALSE POSITIVE,K06162.01,0,1,0,0,5.874197307,205698,2200.0
KIC 7779942,FALSE POSITIVE,K06163.01,1,0,0,0,19.7959731,334,16.6
KIC 7835312,FALSE POSITIVE,K06164.02,1,0,0,0,209.00055019,,
KIC 7838906,FALSE POSITIVE,K06165.01,0,1,1,0,5.614892073,2373,122.3
KIC 7908367,CONFIRMED,K06166.01,0,0,0,0,12.2064304,1337.2,16.2
KIC 7940533,FALSE POSITIVE,K06167.01,0,1,0,0,3.905532605,73081,350.4
KIC 9714358,FALSE POSITIVE,K06073.01,0,1,0,0,6.474202359,203491,1284.0
KIC 9851123,FALSE POSITIVE,K06074.01,0,1,1,1,8.4803048,2672.9,70.1
KIC 9966115,FALSE POSITIVE,K06075.01,0,1,0,0,8.947426242,85995.2,7878.0
KIC 10026458,FALSE POSITIVE,K06076.01,0,1,1,1,9.93443795,2750,92.8
KIC 10139305,FALSE POSITIVE,K06077.01,0,1,0,0,2.173552528,3026,35.9
KIC 10288922,FALSE POSITIVE,K06078.01,0,1,1,0,10.157715971,9520.1,168.0
KIC 7974634,FALSE POSITIVE,K06168.03,1,0,0,0,404.701927,236.2,7.8
KIC 8182107,CANDIDATE,K07870.01,0,0,0,0,92.552007,282.6,7.3
KIC 8043882,FALSE POSITIVE,K06169.01,0,0,1,1,0.779609509,88.5,21.0
KIC 8058507,FALSE POSITIVE,K06170.01,1,0,0,0,15.80529628,,
KIC 8095099,FALSE POSITIVE,K06171.01,0,1,0,0,2.103239235,314928,3069.4
KIC 8163784,CANDIDATE,K06172.01,0,0,0,0,31.8134892,234.2,5.2
KIC 10659313,FALSE POSITIVE,K06079.01,0,1,0,0,15.249335907,34565.1,635.5
KIC 10710755,FALSE POSITIVE,K06080.01,0,1,0,0,4.816610903,80226,759.1
KIC 10727668,FALSE POSITIVE,K06081.01,0,1,0,0,2.305903447,23268.7,511.7
KIC 10735519,FALSE POSITIVE,K06082.01,0,1,0,0,1.814128042,2063.6,163.9
KIC 8197767,FALSE POSITIVE,K07871.01,1,0,1,0,1.247121237,966.7,92.1
KIC 10935310,FALSE POSITIVE,K06083.01,0,1,0,0,4.128795314,154870,1041.8
KIC 11021252,FALSE POSITIVE,K06084.01,0,1,0,0,3.269176601,59095,515.5
KIC 11404644,CANDIDATE,K06085.01,0,0,0,0,5.902596818,54894,533.9
KIC 11408935,FALSE POSITIVE,K06086.01,0,1,0,0,15.995094054,44315.3,2019.7
KIC 8165617,CANDIDATE,K06173.01,0,0,0,0,214.013044,123.2,9.0
KIC 8181016,FALSE POSITIVE,K06174.01,0,1,1,0,0.70914232,2560,2.6
KIC 8197761,FALSE POSITIVE,K06175.01,0,1,0,0,9.86869589,5915,15.8
